@id,@type,dc:date,@context,dc:title,owl:sameAs,odpt:railway,odpt:operator,odpt:stationTitle,odpt:connectingRailway,odpt:stationCode,odpt:passengerSurvey,geo:lat,geo:long,odpt:stationTimetable,cdName,cdNum
urn:ucode:_00001C00000000000001000003102C8D,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,浅草,odpt.Station:Toei.Asakusa.Asakusa,odpt.Railway:Toei.Asakusa,odpt.Operator:Toei,"{'en': 'Asakusa', 'ja': '浅草'}","['odpt.Railway:Tobu.TobuSkytree', 'odpt.Railway:TokyoMetro.Ginza']",A018,['odpt.PassengerSurvey:Toei.Asakusa'],35.70892,139.796542,"['odpt.StationTimetable:Toei.Asakusa.Asakusa.Southbound.Weekday', 'odpt.StationTimetable:Toei.Asakusa.Asakusa.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Asakusa.Asakusa.Northbound.Weekday', 'odpt.StationTimetable:Toei.Asakusa.Asakusa.Northbound.SaturdayHoliday']",A,18
urn:ucode:_00001C00000000000001000003102C8E,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,本所吾妻橋,odpt.Station:Toei.Asakusa.HonjoAzumabashi,odpt.Railway:Toei.Asakusa,odpt.Operator:Toei,"{'en': 'Honjo-azumabashi', 'ja': '本所吾妻橋'}",,A019,['odpt.PassengerSurvey:Toei.HonjoAzumabashi'],35.708565,139.804397,"['odpt.StationTimetable:Toei.Asakusa.HonjoAzumabashi.Southbound.Weekday', 'odpt.StationTimetable:Toei.Asakusa.HonjoAzumabashi.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Asakusa.HonjoAzumabashi.Northbound.Weekday', 'odpt.StationTimetable:Toei.Asakusa.HonjoAzumabashi.Northbound.SaturdayHoliday']",A,19
urn:ucode:_00001C00000000000001000003102C8F,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,押上,odpt.Station:Toei.Asakusa.Oshiage,odpt.Railway:Toei.Asakusa,odpt.Operator:Toei,"{'en': 'Oshiage', 'ja': '押上'}","['odpt.Railway:Keisei.Oshiage', 'odpt.Railway:Tobu.TobuSkytreeBranch', 'odpt.Railway:TokyoMetro.Hanzomon']",A020,['odpt.PassengerSurvey:Toei.Oshiage'],35.710824,139.812993,"['odpt.StationTimetable:Toei.Asakusa.Oshiage.Southbound.Weekday', 'odpt.StationTimetable:Toei.Asakusa.Oshiage.Southbound.SaturdayHoliday']",A,20
urn:ucode:_00001C00000000000001000003102C90,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,目黒,odpt.Station:Toei.Mita.Meguro,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Meguro', 'ja': '目黒'}","['odpt.Railway:JR-East.Yamanote', 'odpt.Railway:TokyoMetro.Namboku', 'odpt.Railway:Tokyu.Meguro']",I001,['odpt.PassengerSurvey:Toei.Meguro'],35.633635,139.715444,"['odpt.StationTimetable:Toei.Mita.Meguro.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Meguro.Northbound.SaturdayHoliday']",I,1
urn:ucode:_00001C00000000000001000003102C91,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,白金台,odpt.Station:Toei.Mita.Shirokanedai,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Shirokanedai', 'ja': '白金台'}",['odpt.Railway:TokyoMetro.Namboku'],I002,['odpt.PassengerSurvey:Toei.Shirokanedai'],35.637851,139.726007,"['odpt.StationTimetable:Toei.Mita.Shirokanedai.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Shirokanedai.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Shirokanedai.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Shirokanedai.Northbound.SaturdayHoliday']",I,2
urn:ucode:_00001C00000000000001000003102C92,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,白金高輪,odpt.Station:Toei.Mita.ShirokaneTakanawa,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Shirokane-takanawa', 'ja': '白金高輪'}",['odpt.Railway:TokyoMetro.Namboku'],I003,['odpt.PassengerSurvey:Toei.ShirokaneTakanawa'],35.64328300000001,139.734344,"['odpt.StationTimetable:Toei.Mita.ShirokaneTakanawa.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.ShirokaneTakanawa.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.ShirokaneTakanawa.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.ShirokaneTakanawa.Northbound.SaturdayHoliday']",I,3
urn:ucode:_00001C00000000000001000003102C93,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,三田,odpt.Station:Toei.Mita.Mita,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Mita', 'ja': '三田'}","['odpt.Railway:JR-East.KeihinTohokuNegishi', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:Toei.Asakusa']",I004,['odpt.PassengerSurvey:Toei.Mita.Mita'],35.64865,139.748998,"['odpt.StationTimetable:Toei.Mita.Mita.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Mita.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Mita.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Mita.Northbound.SaturdayHoliday']",I,4
urn:ucode:_00001C00000000000001000003102C94,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,芝公園,odpt.Station:Toei.Mita.Shibakoen,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Shibakoen', 'ja': '芝公園'}",,I005,['odpt.PassengerSurvey:Toei.Shibakoen'],35.654186,139.74985,"['odpt.StationTimetable:Toei.Mita.Shibakoen.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Shibakoen.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Shibakoen.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Shibakoen.Northbound.SaturdayHoliday']",I,5
urn:ucode:_00001C00000000000001000003102C95,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,御成門,odpt.Station:Toei.Mita.Onarimon,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Onarimon', 'ja': '御成門'}",,I006,['odpt.PassengerSurvey:Toei.Onarimon'],35.660774,139.751366,"['odpt.StationTimetable:Toei.Mita.Onarimon.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Onarimon.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Onarimon.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Onarimon.Northbound.SaturdayHoliday']",I,6
urn:ucode:_00001C00000000000001000003102C96,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,内幸町,odpt.Station:Toei.Mita.Uchisaiwaicho,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Uchisaiwaicho', 'ja': '内幸町'}",,I007,['odpt.PassengerSurvey:Toei.Uchisaiwaicho'],35.669344,139.75533,"['odpt.StationTimetable:Toei.Mita.Uchisaiwaicho.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Uchisaiwaicho.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Uchisaiwaicho.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Uchisaiwaicho.Northbound.SaturdayHoliday']",I,7
urn:ucode:_00001C00000000000001000003102C97,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,日比谷,odpt.Station:Toei.Mita.Hibiya,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Hibiya', 'ja': '日比谷'}","['odpt.Railway:TokyoMetro.Chiyoda', 'odpt.Railway:TokyoMetro.Hibiya']",I008,['odpt.PassengerSurvey:Toei.Hibiya'],35.676585,139.760274,"['odpt.StationTimetable:Toei.Mita.Hibiya.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Hibiya.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Hibiya.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Hibiya.Northbound.SaturdayHoliday']",I,8
urn:ucode:_00001C00000000000001000003102C98,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,大手町,odpt.Station:Toei.Mita.Otemachi,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Otemachi', 'ja': '大手町'}","['odpt.Railway:TokyoMetro.Chiyoda', 'odpt.Railway:TokyoMetro.Hanzomon', 'odpt.Railway:TokyoMetro.Marunouchi', 'odpt.Railway:TokyoMetro.Tozai']",I009,['odpt.PassengerSurvey:Toei.Otemachi'],35.684093,139.762798,"['odpt.StationTimetable:Toei.Mita.Otemachi.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Otemachi.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Otemachi.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Otemachi.Northbound.SaturdayHoliday']",I,9
urn:ucode:_00001C00000000000001000003102C99,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,神保町,odpt.Station:Toei.Mita.Jimbocho,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Jimbocho', 'ja': '神保町'}","['odpt.Railway:Toei.Shinjuku', 'odpt.Railway:TokyoMetro.Hanzomon']",I010,['odpt.PassengerSurvey:Toei.Mita.Jimbocho'],35.695331,139.75821299999998,"['odpt.StationTimetable:Toei.Mita.Jimbocho.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Jimbocho.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Jimbocho.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Jimbocho.Northbound.SaturdayHoliday']",I,10
urn:ucode:_00001C00000000000001000003102C9A,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,水道橋,odpt.Station:Toei.Mita.Suidobashi,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Suidobashi', 'ja': '水道橋'}",['odpt.Railway:JR-East.ChuoSobuLocal'],I011,['odpt.PassengerSurvey:Toei.Suidobashi'],35.70346,139.755147,"['odpt.StationTimetable:Toei.Mita.Suidobashi.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Suidobashi.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Suidobashi.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Suidobashi.Northbound.SaturdayHoliday']",I,11
urn:ucode:_00001C00000000000001000003102C9B,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,春日,odpt.Station:Toei.Mita.Kasuga,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Kasuga', 'ja': '春日'}","['odpt.Railway:Toei.Oedo', 'odpt.Railway:TokyoMetro.Marunouchi', 'odpt.Railway:TokyoMetro.Namboku']",I012,['odpt.PassengerSurvey:Toei.Mita.Kasuga'],35.709532,139.753287,"['odpt.StationTimetable:Toei.Mita.Kasuga.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Kasuga.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Kasuga.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Kasuga.Northbound.SaturdayHoliday']",I,12
urn:ucode:_00001C00000000000001000003102C9C,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,白山,odpt.Station:Toei.Mita.Hakusan,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Hakusan', 'ja': '白山'}",,I013,['odpt.PassengerSurvey:Toei.Hakusan'],35.721682,139.752134,"['odpt.StationTimetable:Toei.Mita.Hakusan.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Hakusan.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Hakusan.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Hakusan.Northbound.SaturdayHoliday']",I,13
urn:ucode:_00001C00000000000001000003102C9D,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,千石,odpt.Station:Toei.Mita.Sengoku,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Sengoku', 'ja': '千石'}",,I014,['odpt.PassengerSurvey:Toei.Sengoku'],35.72777199999999,139.74498400000002,"['odpt.StationTimetable:Toei.Mita.Sengoku.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Sengoku.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Sengoku.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Sengoku.Northbound.SaturdayHoliday']",I,14
urn:ucode:_00001C00000000000001000003102C9E,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,巣鴨,odpt.Station:Toei.Mita.Sugamo,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Sugamo', 'ja': '巣鴨'}",['odpt.Railway:JR-East.Yamanote'],I015,['odpt.PassengerSurvey:Toei.Sugamo'],35.733793,139.738154,"['odpt.StationTimetable:Toei.Mita.Sugamo.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Sugamo.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Sugamo.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Sugamo.Northbound.SaturdayHoliday']",I,15
urn:ucode:_00001C00000000000001000003102C9F,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,西巣鴨,odpt.Station:Toei.Mita.NishiSugamo,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Nishi-sugamo', 'ja': '西巣鴨'}",['odpt.Railway:Toei.Arakawa'],I016,['odpt.PassengerSurvey:Toei.NishiSugamo'],35.743568,139.728703,"['odpt.StationTimetable:Toei.Mita.NishiSugamo.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.NishiSugamo.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.NishiSugamo.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.NishiSugamo.Northbound.SaturdayHoliday']",I,16
urn:ucode:_00001C00000000000001000003102CA0,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,新板橋,odpt.Station:Toei.Mita.ShinItabashi,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Shin-itabashi', 'ja': '新板橋'}",['odpt.Railway:JR-East.SaikyoKawagoe'],I017,['odpt.PassengerSurvey:Toei.ShinItabashi'],35.74877199999999,139.719808,"['odpt.StationTimetable:Toei.Mita.ShinItabashi.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.ShinItabashi.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.ShinItabashi.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.ShinItabashi.Northbound.SaturdayHoliday']",I,17
urn:ucode:_00001C00000000000001000003102CA1,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,板橋区役所前,odpt.Station:Toei.Mita.ItabashiKuyakushomae,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Itabashi-kuyakushomae', 'ja': '板橋区役所前'}",,I018,['odpt.PassengerSurvey:Toei.ItabashiKuyakushomae'],35.751372,139.71012,"['odpt.StationTimetable:Toei.Mita.ItabashiKuyakushomae.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.ItabashiKuyakushomae.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.ItabashiKuyakushomae.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.ItabashiKuyakushomae.Northbound.SaturdayHoliday']",I,18
urn:ucode:_00001C00000000000001000003102CA2,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,板橋本町,odpt.Station:Toei.Mita.Itabashihoncho,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Itabashihoncho', 'ja': '板橋本町'}",,I019,['odpt.PassengerSurvey:Toei.Itabashihoncho'],35.76130900000001,139.705544,"['odpt.StationTimetable:Toei.Mita.Itabashihoncho.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Itabashihoncho.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Itabashihoncho.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Itabashihoncho.Northbound.SaturdayHoliday']",I,19
urn:ucode:_00001C00000000000001000003102CA3,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,本蓮沼,odpt.Station:Toei.Mita.Motohasunuma,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Motohasunuma', 'ja': '本蓮沼'}",,I020,['odpt.PassengerSurvey:Toei.Motohasunuma'],35.768566,139.70241,"['odpt.StationTimetable:Toei.Mita.Motohasunuma.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Motohasunuma.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Motohasunuma.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Motohasunuma.Northbound.SaturdayHoliday']",I,20
urn:ucode:_00001C00000000000001000003102CA4,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,志村坂上,odpt.Station:Toei.Mita.ShimuraSakaue,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Shimura-sakaue', 'ja': '志村坂上'}",,I021,['odpt.PassengerSurvey:Toei.ShimuraSakaue'],35.776082,139.695097,"['odpt.StationTimetable:Toei.Mita.ShimuraSakaue.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.ShimuraSakaue.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.ShimuraSakaue.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.ShimuraSakaue.Northbound.SaturdayHoliday']",I,21
urn:ucode:_00001C00000000000001000003102CA5,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,志村三丁目,odpt.Station:Toei.Mita.ShimuraSanchome,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Shimura-sanchome', 'ja': '志村三丁目'}",,I022,['odpt.PassengerSurvey:Toei.ShimuraSanchome'],35.777468,139.685751,"['odpt.StationTimetable:Toei.Mita.ShimuraSanchome.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.ShimuraSanchome.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.ShimuraSanchome.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.ShimuraSanchome.Northbound.SaturdayHoliday']",I,22
urn:ucode:_00001C00000000000001000003102CA6,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,蓮根,odpt.Station:Toei.Mita.Hasune,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Hasune', 'ja': '蓮根'}",,I023,['odpt.PassengerSurvey:Toei.Hasune'],35.784262,139.678947,"['odpt.StationTimetable:Toei.Mita.Hasune.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Hasune.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Hasune.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Hasune.Northbound.SaturdayHoliday']",I,23
urn:ucode:_00001C00000000000001000003102CA7,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,西台,odpt.Station:Toei.Mita.Nishidai,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Nishidai', 'ja': '西台'}",,I024,['odpt.PassengerSurvey:Toei.Nishidai'],35.787074,139.672867,"['odpt.StationTimetable:Toei.Mita.Nishidai.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Nishidai.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Nishidai.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Nishidai.Northbound.SaturdayHoliday']",I,24
urn:ucode:_00001C00000000000001000003102CA8,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,高島平,odpt.Station:Toei.Mita.Takashimadaira,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Takashimadaira', 'ja': '高島平'}",,I025,['odpt.PassengerSurvey:Toei.Takashimadaira'],35.788908,139.661361,"['odpt.StationTimetable:Toei.Mita.Takashimadaira.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Takashimadaira.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.Takashimadaira.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.Takashimadaira.Northbound.SaturdayHoliday']",I,25
urn:ucode:_00001C00000000000001000003102CA9,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,新高島平,odpt.Station:Toei.Mita.ShinTakashimadaira,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Shin-takashimadaira', 'ja': '新高島平'}",,I026,['odpt.PassengerSurvey:Toei.ShinTakashimadaira'],35.790289,139.65405,"['odpt.StationTimetable:Toei.Mita.ShinTakashimadaira.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.ShinTakashimadaira.Southbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.Mita.ShinTakashimadaira.Northbound.Weekday', 'odpt.StationTimetable:Toei.Mita.ShinTakashimadaira.Northbound.SaturdayHoliday']",I,26
urn:ucode:_00001C00000000000001000003102CAA,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,西高島平,odpt.Station:Toei.Mita.NishiTakashimadaira,odpt.Railway:Toei.Mita,odpt.Operator:Toei,"{'en': 'Nishi-takashimadaira', 'ja': '西高島平'}",,I027,['odpt.PassengerSurvey:Toei.NishiTakashimadaira'],35.79196500000001,139.645421,"['odpt.StationTimetable:Toei.Mita.NishiTakashimadaira.Southbound.Weekday', 'odpt.StationTimetable:Toei.Mita.NishiTakashimadaira.Southbound.SaturdayHoliday']",I,27
urn:ucode:_00001C00000000000001000003102D05,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,日暮里,odpt.Station:Toei.NipporiToneri.Nippori,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Nippori', 'ja': '日暮里'}","['odpt.Railway:JR-East.JobanRapid', 'odpt.Railway:JR-East.KeihinTohokuNegishi', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:Keisei.Main']",NT001,['odpt.PassengerSurvey:Toei.Nippori'],35.728793,139.771121,"['odpt.StationTimetable:Toei.NipporiToneri.Nippori.Outbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.Nippori.Outbound.SaturdayHoliday']",NT,1
urn:ucode:_00001C00000000000001000003102D06,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,西日暮里,odpt.Station:Toei.NipporiToneri.NishiNippori,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Nishi-nippori', 'ja': '西日暮里'}","['odpt.Railway:JR-East.KeihinTohokuNegishi', 'odpt.Railway:JR-East.Yamanote', 'odpt.Railway:TokyoMetro.Chiyoda']",NT002,['odpt.PassengerSurvey:Toei.NishiNippori'],35.733739,139.768169,"['odpt.StationTimetable:Toei.NipporiToneri.NishiNippori.Inbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.NishiNippori.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.NipporiToneri.NishiNippori.Outbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.NishiNippori.Outbound.SaturdayHoliday']",NT,2
urn:ucode:_00001C00000000000001000003102D07,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,赤土小学校前,odpt.Station:Toei.NipporiToneri.AkadoShogakkomae,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Akado-shogakkomae', 'ja': '赤土小学校前'}",,NT003,['odpt.PassengerSurvey:Toei.AkadoShogakkomae'],35.742868,139.769025,"['odpt.StationTimetable:Toei.NipporiToneri.AkadoShogakkomae.Inbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.AkadoShogakkomae.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.NipporiToneri.AkadoShogakkomae.Outbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.AkadoShogakkomae.Outbound.SaturdayHoliday']",NT,3
urn:ucode:_00001C00000000000001000003102D08,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,熊野前,odpt.Station:Toei.NipporiToneri.Kumanomae,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Kumanomae', 'ja': '熊野前'}",['odpt.Railway:Toei.Arakawa'],NT004,['odpt.PassengerSurvey:Toei.Kumanomae'],35.748513,139.769828,"['odpt.StationTimetable:Toei.NipporiToneri.Kumanomae.Inbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.Kumanomae.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.NipporiToneri.Kumanomae.Outbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.Kumanomae.Outbound.SaturdayHoliday']",NT,4
urn:ucode:_00001C00000000000001000003102D09,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,足立小台,odpt.Station:Toei.NipporiToneri.AdachiOdai,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Adachi-odai', 'ja': '足立小台'}",,NT005,['odpt.PassengerSurvey:Toei.AdachiOdai'],35.754655,139.770376,"['odpt.StationTimetable:Toei.NipporiToneri.AdachiOdai.Inbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.AdachiOdai.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.NipporiToneri.AdachiOdai.Outbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.AdachiOdai.Outbound.SaturdayHoliday']",NT,5
urn:ucode:_00001C00000000000001000003102D0A,odpt:Station,2019-07-16T14:00:00+09:00,http://vocab.odpt.org/context_odpt.jsonld,扇大橋,odpt.Station:Toei.NipporiToneri.OgiOhashi,odpt.Railway:Toei.NipporiToneri,odpt.Operator:Toei,"{'en': 'Ogi-ohashi', 'ja': '扇大橋'}",,NT006,['odpt.PassengerSurvey:Toei.OgiOhashi'],35.763906,139.77079799999998,"['odpt.StationTimetable:Toei.NipporiToneri.OgiOhashi.Inbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.OgiOhashi.Inbound.SaturdayHoliday', 'odpt.StationTimetable:Toei.NipporiToneri.OgiOhashi.Outbound.Weekday', 'odpt.StationTimetable:Toei.NipporiToneri.OgiOhashi.Outbound.SaturdayHoliday']",NT,6
